,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,trackName
0,0.641,0.889,1,-4.302,1,0.028,0.000283,0.000723,0.288,0.738,99.012,audio_features,6ILpnOUHollfHp4xWH7nqV,spotify:track:6ILpnOUHollfHp4xWH7nqV,https://api.spotify.com/v1/tracks/6ILpnOUHollfHp4xWH7nqV,https://api.spotify.com/v1/audio-analysis/6ILpnOUHollfHp4xWH7nqV,177280,4,Happy Hour
0,0.577,0.663,9,-7.714,0,0.0368,0.77,0.176,0.0955,0.184,120.016,audio_features,7mR4MXiaLSKKkO42sh4IBo,spotify:track:7mR4MXiaLSKKkO42sh4IBo,https://api.spotify.com/v1/tracks/7mR4MXiaLSKKkO42sh4IBo,https://api.spotify.com/v1/audio-analysis/7mR4MXiaLSKKkO42sh4IBo,238257,4,Vignette
0,0.787,0.508,6,-7.786,0,0.137,0.198,0.0,0.0834,0.457,83.975,audio_features,1lmDRuRa12CImUQziVfVw5,spotify:track:1lmDRuRa12CImUQziVfVw5,https://api.spotify.com/v1/tracks/1lmDRuRa12CImUQziVfVw5,https://api.spotify.com/v1/audio-analysis/1lmDRuRa12CImUQziVfVw5,183253,4,Wife You Up
0,0.363,0.579,7,-10.533,1,0.0986,0.446,0.0127,0.264,0.719,78.032,audio_features,2T64m94VBrsEISkAYq6Cnq,spotify:track:2T64m94VBrsEISkAYq6Cnq,https://api.spotify.com/v1/tracks/2T64m94VBrsEISkAYq6Cnq,https://api.spotify.com/v1/audio-analysis/2T64m94VBrsEISkAYq6Cnq,174105,4,Cooks
0,0.45,0.583,4,-10.49,0,0.0811,0.434,0.0126,0.244,0.701,77.066,audio_features,75TDPu9k7Yv3IovdYaNCwk,spotify:track:75TDPu9k7Yv3IovdYaNCwk,https://api.spotify.com/v1/tracks/75TDPu9k7Yv3IovdYaNCwk,https://api.spotify.com/v1/audio-analysis/75TDPu9k7Yv3IovdYaNCwk,174105,4,Cooks
0,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,audio_features,5EYi2rH4LYs6M21ZLOyQTx,spotify:track:5EYi2rH4LYs6M21ZLOyQTx,https://api.spotify.com/v1/tracks/5EYi2rH4LYs6M21ZLOyQTx,https://api.spotify.com/v1/audio-analysis/5EYi2rH4LYs6M21ZLOyQTx,155720,4,Loving Is Easy (feat. Benny Sings)
0,0.8,0.427,6,-7.923,1,0.0346,0.584,0.0371,0.104,0.218,113.975,audio_features,7GLL5dU80NstXjcKlDMJmr,spotify:track:7GLL5dU80NstXjcKlDMJmr,https://api.spotify.com/v1/tracks/7GLL5dU80NstXjcKlDMJmr,https://api.spotify.com/v1/audio-analysis/7GLL5dU80NstXjcKlDMJmr,287228,4,Wander With Me
0,0.944,0.514,5,-7.895,1,0.195,0.0684,0.00209,0.103,0.331,120.004,audio_features,5MChi9fdCbTIWDJPPUuuW6,spotify:track:5MChi9fdCbTIWDJPPUuuW6,https://api.spotify.com/v1/tracks/5MChi9fdCbTIWDJPPUuuW6,https://api.spotify.com/v1/audio-analysis/5MChi9fdCbTIWDJPPUuuW6,276785,4,Beautiful Escape
0,0.944,0.515,5,-7.895,1,0.197,0.0684,0.00206,0.103,0.333,120.004,audio_features,6m0lkuDCha77hh7tB5J7IO,spotify:track:6m0lkuDCha77hh7tB5J7IO,https://api.spotify.com/v1/tracks/6m0lkuDCha77hh7tB5J7IO,https://api.spotify.com/v1/audio-analysis/6m0lkuDCha77hh7tB5J7IO,276785,4,Beautiful Escape
0,0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112,audio_features,7MiZjKawmXTsTNePyTfPyL,spotify:track:7MiZjKawmXTsTNePyTfPyL,https://api.spotify.com/v1/tracks/7MiZjKawmXTsTNePyTfPyL,https://api.spotify.com/v1/audio-analysis/7MiZjKawmXTsTNePyTfPyL,131272,5,Devil Eyes
0,0.904,0.434,10,-7.807,0,0.0638,0.0276,5.99e-05,0.0816,0.473,120.036,audio_features,4d2iGFWFAMt6AE7SQ7Psxh,spotify:track:4d2iGFWFAMt6AE7SQ7Psxh,https://api.spotify.com/v1/tracks/4d2iGFWFAMt6AE7SQ7Psxh,https://api.spotify.com/v1/audio-analysis/4d2iGFWFAMt6AE7SQ7Psxh,214297,4,Something New
0,0.647,0.562,10,-7.733,0,0.165,0.183,0.000504,0.0763,0.495,92.2,audio_features,0mBe4dWMRLXvrAs8ixpmbp,spotify:track:0mBe4dWMRLXvrAs8ixpmbp,https://api.spotify.com/v1/tracks/0mBe4dWMRLXvrAs8ixpmbp,https://api.spotify.com/v1/audio-analysis/0mBe4dWMRLXvrAs8ixpmbp,316304,4,Unstoppable - FKJ Remix
0,0.531,0.628,11,-14.041,1,0.0488,0.0246,0.108,0.248,0.342,157.305,audio_features,7uZJW4sgx7d25aDOQ58MVD,spotify:track:7uZJW4sgx7d25aDOQ58MVD,https://api.spotify.com/v1/tracks/7uZJW4sgx7d25aDOQ58MVD,https://api.spotify.com/v1/audio-analysis/7uZJW4sgx7d25aDOQ58MVD,210427,4,Golden Brown
0,0.683,0.427,4,-9.58,1,0.214,0.256,0.000893,0.134,0.437,71.986,audio_features,23f64MNn1F6wknx8OxQbkb,spotify:track:23f64MNn1F6wknx8OxQbkb,https://api.spotify.com/v1/tracks/23f64MNn1F6wknx8OxQbkb,https://api.spotify.com/v1/audio-analysis/23f64MNn1F6wknx8OxQbkb,202926,4,Day 2: Feeling
0,0.64,0.939,2,-1.472,0,0.0327,0.16,0.0114,0.302,0.859,101.001,audio_features,0uLijBRekQsSPwHs1LIEXz,spotify:track:0uLijBRekQsSPwHs1LIEXz,https://api.spotify.com/v1/tracks/0uLijBRekQsSPwHs1LIEXz,https://api.spotify.com/v1/audio-analysis/0uLijBRekQsSPwHs1LIEXz,202850,4,Grant Green
0,0.691,0.525,5,-7.363,1,0.0476,0.378,4.78e-06,0.0809,0.604,89.939,audio_features,3gQfGroCMLuuZfrpKTxn81,spotify:track:3gQfGroCMLuuZfrpKTxn81,https://api.spotify.com/v1/tracks/3gQfGroCMLuuZfrpKTxn81,https://api.spotify.com/v1/audio-analysis/3gQfGroCMLuuZfrpKTxn81,198640,4,Superman
0,0.4,0.426,4,-7.045,1,0.0319,0.535,0.0,0.099,0.365,152.469,audio_features,0elRYGwSmV3N147B4cmvtu,spotify:track:0elRYGwSmV3N147B4cmvtu,https://api.spotify.com/v1/tracks/0elRYGwSmV3N147B4cmvtu,https://api.spotify.com/v1/audio-analysis/0elRYGwSmV3N147B4cmvtu,157947,4,when the water meets the mountains (acoustic version)
0,0.734,0.479,0,-8.285,0,0.0341,0.557,0.00071,0.0859,0.409,90.029,audio_features,2eGFixlUmSK3Yei80riTVe,spotify:track:2eGFixlUmSK3Yei80riTVe,https://api.spotify.com/v1/tracks/2eGFixlUmSK3Yei80riTVe,https://api.spotify.com/v1/audio-analysis/2eGFixlUmSK3Yei80riTVe,229238,4,Wake Up This Day
0,0.711,0.647,2,-5.667,0,0.0822,0.334,0.0,0.312,0.227,125.092,audio_features,4n6NDfYake476trCjJRNl0,spotify:track:4n6NDfYake476trCjJRNl0,https://api.spotify.com/v1/tracks/4n6NDfYake476trCjJRNl0,https://api.spotify.com/v1/audio-analysis/4n6NDfYake476trCjJRNl0,163302,4,1 0 0 . m i l ‘ (with Bas)
0,0.686,0.412,0,-10.605,0,0.224,0.257,0.0,0.0779,0.584,90.02,audio_features,5LedFckPJruRRd5nvTRhCh,spotify:track:5LedFckPJruRRd5nvTRhCh,https://api.spotify.com/v1/tracks/5LedFckPJruRRd5nvTRhCh,https://api.spotify.com/v1/audio-analysis/5LedFckPJruRRd5nvTRhCh,163667,4,Feel Good
0,0.826,0.649,9,-6.008,1,0.0601,0.226,0.0,0.181,0.516,99.993,audio_features,1rxJnmVlEyeeIUu3hvGAgp,spotify:track:1rxJnmVlEyeeIUu3hvGAgp,https://api.spotify.com/v1/tracks/1rxJnmVlEyeeIUu3hvGAgp,https://api.spotify.com/v1/audio-analysis/1rxJnmVlEyeeIUu3hvGAgp,203787,4,SOS
0,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,audio_features,30cSNer6TV8x2utjULVeQ5,spotify:track:30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5,238920,4,SOS
0,0.691,0.689,4,-5.255,0,0.106,0.101,0.0,0.131,0.231,95.129,audio_features,2lAUMDyWq80slJVsrYyD7N,spotify:track:2lAUMDyWq80slJVsrYyD7N,https://api.spotify.com/v1/tracks/2lAUMDyWq80slJVsrYyD7N,https://api.spotify.com/v1/audio-analysis/2lAUMDyWq80slJVsrYyD7N,172192,4,Woah (feat. Miguel & Ty Dolla $ign)
0,0.786,0.82,6,-3.254,0,0.0587,0.0975,0.0,0.0751,0.597,120.047,audio_features,2lH43POZa4XHxydnZizET5,spotify:track:2lH43POZa4XHxydnZizET5,https://api.spotify.com/v1/tracks/2lH43POZa4XHxydnZizET5,https://api.spotify.com/v1/audio-analysis/2lH43POZa4XHxydnZizET5,212000,4,TTM (feat. Wiz Khalifa & NGHTMRE)
0,0.963,0.309,6,-8.456,0,0.315,0.0605,1.9e-05,0.108,0.579,132.04,audio_features,4d6z0mKVcnhE5x0YWvTexh,spotify:track:4d6z0mKVcnhE5x0YWvTexh,https://api.spotify.com/v1/tracks/4d6z0mKVcnhE5x0YWvTexh,https://api.spotify.com/v1/audio-analysis/4d6z0mKVcnhE5x0YWvTexh,168759,4,first order of business
0,0.669,0.832,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,audio_features,1WkMMavIMc4JZ8cfMmxHkI,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,237547,4,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")"
0,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,audio_features,2grjqo0Frpf2okIBiifQKs,spotify:track:2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/tracks/2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/audio-analysis/2grjqo0Frpf2okIBiifQKs,215093,4,September
0,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,audio_features,7Cuk8jsPPoNYQWXK9XRFvG,spotify:track:7Cuk8jsPPoNYQWXK9XRFvG,https://api.spotify.com/v1/tracks/7Cuk8jsPPoNYQWXK9XRFvG,https://api.spotify.com/v1/audio-analysis/7Cuk8jsPPoNYQWXK9XRFvG,215080,4,September
0,0.771,0.687,11,-9.814,1,0.0693,0.0318,0.000225,0.89,0.783,118.392,audio_features,2LlQb7Uoj1kKyGhlkBf9aC,spotify:track:2LlQb7Uoj1kKyGhlkBf9aC,https://api.spotify.com/v1/tracks/2LlQb7Uoj1kKyGhlkBf9aC,https://api.spotify.com/v1/audio-analysis/2LlQb7Uoj1kKyGhlkBf9aC,357800,4,Thriller
0,0.676,0.601,2,-7.908,1,0.0325,0.327,0.000107,0.0813,0.233,134.128,audio_features,0m3hslcOQomyJh8Mz7hdrX,spotify:track:0m3hslcOQomyJh8Mz7hdrX,https://api.spotify.com/v1/tracks/0m3hslcOQomyJh8Mz7hdrX,https://api.spotify.com/v1/audio-analysis/0m3hslcOQomyJh8Mz7hdrX,190253,4,Don't Fade - Single Version
0,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,audio_features,0mUyMawtxj1CJ76kn9gIZK,spotify:track:0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,233640,4,Bad Day
0,0.713,0.303,11,-12.477,1,0.11,0.779,0.00336,0.465,0.812,76.022,audio_features,0qe0REpyueaBakSU0JA7o9,spotify:track:0qe0REpyueaBakSU0JA7o9,https://api.spotify.com/v1/tracks/0qe0REpyueaBakSU0JA7o9,https://api.spotify.com/v1/audio-analysis/0qe0REpyueaBakSU0JA7o9,95143,4,Long Espresso
0,0.843,0.256,7,-13.565,0,0.0752,0.538,0.114,0.133,0.655,68.997,audio_features,53pxuVsqLU3rIADN6T2COo,spotify:track:53pxuVsqLU3rIADN6T2COo,https://api.spotify.com/v1/tracks/53pxuVsqLU3rIADN6T2COo,https://api.spotify.com/v1/audio-analysis/53pxuVsqLU3rIADN6T2COo,142183,4,[oops]
0,0.697,0.433,7,-9.822,0,0.052,0.614,0.042,0.0901,0.266,148.087,audio_features,5kc6erfW0v4PtsBtRJpf0Z,spotify:track:5kc6erfW0v4PtsBtRJpf0Z,https://api.spotify.com/v1/tracks/5kc6erfW0v4PtsBtRJpf0Z,https://api.spotify.com/v1/audio-analysis/5kc6erfW0v4PtsBtRJpf0Z,249847,4,Skyline
0,0.349,0.214,6,-18.295,0,0.0538,0.926,0.121,0.321,0.236,201.128,audio_features,5cvbog6wen3r3bBbcwL16U,spotify:track:5cvbog6wen3r3bBbcwL16U,https://api.spotify.com/v1/tracks/5cvbog6wen3r3bBbcwL16U,https://api.spotify.com/v1/audio-analysis/5cvbog6wen3r3bBbcwL16U,199604,4,We've Never Met but Can We Have a Cup of Coffee or Something
0,0.574,0.366,5,-11.092,0,0.0847,0.476,0.00769,0.111,0.0799,188.262,audio_features,0msEMPyMXE9IKBhrE0SG8w,spotify:track:0msEMPyMXE9IKBhrE0SG8w,https://api.spotify.com/v1/tracks/0msEMPyMXE9IKBhrE0SG8w,https://api.spotify.com/v1/audio-analysis/0msEMPyMXE9IKBhrE0SG8w,119623,4,Beggar's Lullaby
0,0.838,0.364,7,-10.006,1,0.134,0.0849,0.981,0.26,0.218,79.987,audio_features,6ugrRFZUNIpLiqhLUgC7ix,spotify:track:6ugrRFZUNIpLiqhLUgC7ix,https://api.spotify.com/v1/tracks/6ugrRFZUNIpLiqhLUgC7ix,https://api.spotify.com/v1/audio-analysis/6ugrRFZUNIpLiqhLUgC7ix,187828,4,Flowers
0,0.927,0.551,9,-6.624,0,0.0921,0.42,0.0346,0.298,0.665,123.042,audio_features,61Ivix5DTnDPVjp1dgLyov,spotify:track:61Ivix5DTnDPVjp1dgLyov,https://api.spotify.com/v1/tracks/61Ivix5DTnDPVjp1dgLyov,https://api.spotify.com/v1/audio-analysis/61Ivix5DTnDPVjp1dgLyov,280878,4,Disco Yes
0,0.926,0.549,9,-6.63,0,0.0935,0.42,0.0399,0.298,0.666,123.044,audio_features,2fvdQ1Uq04qE4RLN5zKBXS,spotify:track:2fvdQ1Uq04qE4RLN5zKBXS,https://api.spotify.com/v1/tracks/2fvdQ1Uq04qE4RLN5zKBXS,https://api.spotify.com/v1/audio-analysis/2fvdQ1Uq04qE4RLN5zKBXS,280878,4,Disco Yes
0,0.869,0.493,0,-7.555,0,0.0443,0.0451,0.0155,0.0894,0.528,105.537,audio_features,5AxDP2k21q0ogKjnbsDfmt,spotify:track:5AxDP2k21q0ogKjnbsDfmt,https://api.spotify.com/v1/tracks/5AxDP2k21q0ogKjnbsDfmt,https://api.spotify.com/v1/audio-analysis/5AxDP2k21q0ogKjnbsDfmt,100310,4,Is It Too Much to Ask For (feat. Shiloh)
0,0.629,0.334,2,-9.781,1,0.424,0.848,0.143,0.106,0.617,81.953,audio_features,77Uo6nqkmG5eFLgTuQcZIV,spotify:track:77Uo6nqkmG5eFLgTuQcZIV,https://api.spotify.com/v1/tracks/77Uo6nqkmG5eFLgTuQcZIV,https://api.spotify.com/v1/audio-analysis/77Uo6nqkmG5eFLgTuQcZIV,49548,3,Being in Love with U
0,0.637,0.394,7,-13.536,1,0.286,0.605,0.305,0.0968,0.361,132.015,audio_features,2RycgtfFQZOPgEGrzBGE0j,spotify:track:2RycgtfFQZOPgEGrzBGE0j,https://api.spotify.com/v1/tracks/2RycgtfFQZOPgEGrzBGE0j,https://api.spotify.com/v1/audio-analysis/2RycgtfFQZOPgEGrzBGE0j,332173,4,Getsomerest/sleepwell
0,0.511,0.325,0,-14.527,1,0.0746,0.728,0.391,0.0974,0.471,83.122,audio_features,1GK8IGST7h1RoDYl2x8981,spotify:track:1GK8IGST7h1RoDYl2x8981,https://api.spotify.com/v1/tracks/1GK8IGST7h1RoDYl2x8981,https://api.spotify.com/v1/audio-analysis/1GK8IGST7h1RoDYl2x8981,176500,4,Snowfall
0,0.667,0.392,11,-11.555,0,0.11,0.791,0.0624,0.139,0.524,82.071,audio_features,4kVmLlBnLcfXIZIIhq3VUq,spotify:track:4kVmLlBnLcfXIZIIhq3VUq,https://api.spotify.com/v1/tracks/4kVmLlBnLcfXIZIIhq3VUq,https://api.spotify.com/v1/audio-analysis/4kVmLlBnLcfXIZIIhq3VUq,123208,4,Her
0,0.824,0.0312,7,-15.873,1,0.0921,0.765,7.55e-05,0.0845,0.314,72.727,audio_features,36V4aP2bpDUuvBYcpku9LI,spotify:track:36V4aP2bpDUuvBYcpku9LI,https://api.spotify.com/v1/tracks/36V4aP2bpDUuvBYcpku9LI,https://api.spotify.com/v1/audio-analysis/36V4aP2bpDUuvBYcpku9LI,99838,3,Pure Imagination
0,0.698,0.193,1,-15.01,1,0.0902,0.914,0.937,0.0882,0.607,84.03,audio_features,4p5eACHBSDSKxvPrN1Ej5p,spotify:track:4p5eACHBSDSKxvPrN1Ej5p,https://api.spotify.com/v1/tracks/4p5eACHBSDSKxvPrN1Ej5p,https://api.spotify.com/v1/audio-analysis/4p5eACHBSDSKxvPrN1Ej5p,117495,4,Affection
0,0.665,0.718,10,-7.69,0,0.0873,0.48,0.649,0.283,0.59,89.004,audio_features,15WtVeqL1vGWUiVLjQ2BZS,spotify:track:15WtVeqL1vGWUiVLjQ2BZS,https://api.spotify.com/v1/tracks/15WtVeqL1vGWUiVLjQ2BZS,https://api.spotify.com/v1/audio-analysis/15WtVeqL1vGWUiVLjQ2BZS,164747,4,License to Chill
0,0.764,0.185,7,-14.408,0,0.0489,0.918,0.926,0.118,0.378,69.972,audio_features,2COBMrpsGXEagCGkjp2Siz,spotify:track:2COBMrpsGXEagCGkjp2Siz,https://api.spotify.com/v1/tracks/2COBMrpsGXEagCGkjp2Siz,https://api.spotify.com/v1/audio-analysis/2COBMrpsGXEagCGkjp2Siz,142728,4,Jovial
0,0.81,0.308,0,-8.194,1,0.0818,0.354,0.0,0.0899,0.56,120.012,audio_features,3ml3WB66sqG4kXoPBX2POA,spotify:track:3ml3WB66sqG4kXoPBX2POA,https://api.spotify.com/v1/tracks/3ml3WB66sqG4kXoPBX2POA,https://api.spotify.com/v1/audio-analysis/3ml3WB66sqG4kXoPBX2POA,204000,4,Janet
0,0.742,0.384,10,-8.533,1,0.043,0.872,0.00305,0.132,0.354,69.006,audio_features,5qC17VMNoZdF2gAw28FtsV,spotify:track:5qC17VMNoZdF2gAw28FtsV,https://api.spotify.com/v1/tracks/5qC17VMNoZdF2gAw28FtsV,https://api.spotify.com/v1/audio-analysis/5qC17VMNoZdF2gAw28FtsV,91505,3,Monday Loop
0,0.605,0.396,5,-11.301,0,0.0509,0.8,0.872,0.141,0.622,80.957,audio_features,2GPKo5nrX2uwB8eSCebIIk,spotify:track:2GPKo5nrX2uwB8eSCebIIk,https://api.spotify.com/v1/tracks/2GPKo5nrX2uwB8eSCebIIk,https://api.spotify.com/v1/audio-analysis/2GPKo5nrX2uwB8eSCebIIk,139684,4,"sincerely, yours"
0,0.746,0.576,8,-7.461,1,0.414,0.252,0.0,0.074,0.337,110.2,audio_features,3dqxngWDgh4tb0VSb83nvc,spotify:track:3dqxngWDgh4tb0VSb83nvc,https://api.spotify.com/v1/tracks/3dqxngWDgh4tb0VSb83nvc,https://api.spotify.com/v1/audio-analysis/3dqxngWDgh4tb0VSb83nvc,349785,4,I'm Sorry
0,0.608,0.295,1,-10.744,1,0.194,0.468,0.278,0.324,0.147,120.584,audio_features,3u0kNxqOOC8SdoODpkmoZO,spotify:track:3u0kNxqOOC8SdoODpkmoZO,https://api.spotify.com/v1/tracks/3u0kNxqOOC8SdoODpkmoZO,https://api.spotify.com/v1/audio-analysis/3u0kNxqOOC8SdoODpkmoZO,131657,4,The Loser
0,0.534,0.426,9,-13.144,0,0.58,0.835,0.311,0.157,0.202,83.758,audio_features,2RVQYRbCNP1WVFQ8hEaaXC,spotify:track:2RVQYRbCNP1WVFQ8hEaaXC,https://api.spotify.com/v1/tracks/2RVQYRbCNP1WVFQ8hEaaXC,https://api.spotify.com/v1/audio-analysis/2RVQYRbCNP1WVFQ8hEaaXC,91429,4,oneofone_rwrk
0,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,audio_features,3ESSGgWzRf1xvP7G5hHMhB,spotify:track:3ESSGgWzRf1xvP7G5hHMhB,https://api.spotify.com/v1/tracks/3ESSGgWzRf1xvP7G5hHMhB,https://api.spotify.com/v1/audio-analysis/3ESSGgWzRf1xvP7G5hHMhB,312240,4,Again
0,0.666,0.454,9,-9.278,0,0.0813,0.398,0.0,0.0991,0.469,84.952,audio_features,6wg6LUuDXr0wKmDR2SfMp2,spotify:track:6wg6LUuDXr0wKmDR2SfMp2,https://api.spotify.com/v1/tracks/6wg6LUuDXr0wKmDR2SfMp2,https://api.spotify.com/v1/audio-analysis/6wg6LUuDXr0wKmDR2SfMp2,169412,4,Again
0,0.762,0.525,6,-11.863,1,0.199,0.949,0.87,0.114,0.652,82.777,audio_features,24Jk4wYlLRXI9TUMdkHoMN,spotify:track:24Jk4wYlLRXI9TUMdkHoMN,https://api.spotify.com/v1/tracks/24Jk4wYlLRXI9TUMdkHoMN,https://api.spotify.com/v1/audio-analysis/24Jk4wYlLRXI9TUMdkHoMN,143133,4,Again
0,0.51,0.213,6,-6.717,0,0.176,0.9,0.0487,0.0978,0.173,77.976,audio_features,299vmLW2iaQxe8y9HLWNiH,spotify:track:299vmLW2iaQxe8y9HLWNiH,https://api.spotify.com/v1/tracks/299vmLW2iaQxe8y9HLWNiH,https://api.spotify.com/v1/audio-analysis/299vmLW2iaQxe8y9HLWNiH,173846,4,just ask
0,0.804,0.577,10,-14.929,1,0.14,0.922,0.939,0.113,0.181,79.486,audio_features,7DFal8r278aSAE4ZpC7vBD,spotify:track:7DFal8r278aSAE4ZpC7vBD,https://api.spotify.com/v1/tracks/7DFal8r278aSAE4ZpC7vBD,https://api.spotify.com/v1/audio-analysis/7DFal8r278aSAE4ZpC7vBD,150967,4,lovesick
0,0.576,0.283,2,-13.004,1,0.039,0.897,0.892,0.0841,0.252,119.277,audio_features,7ydeKIGuAdxqkp7OsWGZx6,spotify:track:7ydeKIGuAdxqkp7OsWGZx6,https://api.spotify.com/v1/tracks/7ydeKIGuAdxqkp7OsWGZx6,https://api.spotify.com/v1/audio-analysis/7ydeKIGuAdxqkp7OsWGZx6,208452,4,We Can't Be Friends
0,0.45,0.515,0,-9.428,1,0.227,0.919,0.00246,0.162,0.719,78.372,audio_features,0Q7bQszd9Lr699WS2Uo9aq,spotify:track:0Q7bQszd9Lr699WS2Uo9aq,https://api.spotify.com/v1/tracks/0Q7bQszd9Lr699WS2Uo9aq,https://api.spotify.com/v1/audio-analysis/0Q7bQszd9Lr699WS2Uo9aq,143600,4,Smile
0,0.645,0.114,9,-15.768,1,0.356,0.967,0.831,0.112,0.191,78.015,audio_features,6ghICeprXG957CqdLx67WN,spotify:track:6ghICeprXG957CqdLx67WN,https://api.spotify.com/v1/tracks/6ghICeprXG957CqdLx67WN,https://api.spotify.com/v1/audio-analysis/6ghICeprXG957CqdLx67WN,86571,4,viola
0,0.79,0.133,8,-9.365,1,0.0915,0.875,0.808,0.111,0.422,69.997,audio_features,19JzJOMs4wkuKxY8WEOMea,spotify:track:19JzJOMs4wkuKxY8WEOMea,https://api.spotify.com/v1/tracks/19JzJOMs4wkuKxY8WEOMea,https://api.spotify.com/v1/audio-analysis/19JzJOMs4wkuKxY8WEOMea,122704,4,this girl
0,0.691,0.186,10,-13.672,0,0.0487,0.686,0.934,0.0762,0.548,86.383,audio_features,7qrBYrivpvfXUPBMmqh3dA,spotify:track:7qrBYrivpvfXUPBMmqh3dA,https://api.spotify.com/v1/tracks/7qrBYrivpvfXUPBMmqh3dA,https://api.spotify.com/v1/audio-analysis/7qrBYrivpvfXUPBMmqh3dA,136914,4,5:32pm
0,0.674,0.272,1,-10.489,1,0.11,0.658,0.0,0.148,0.225,129.995,audio_features,1DiqaX7xrQ3tyqG3nDPXQ6,spotify:track:1DiqaX7xrQ3tyqG3nDPXQ6,https://api.spotify.com/v1/tracks/1DiqaX7xrQ3tyqG3nDPXQ6,https://api.spotify.com/v1/audio-analysis/1DiqaX7xrQ3tyqG3nDPXQ6,188405,4,Tired Of You
0,0.692,0.308,1,-8.342,0,0.425,0.432,0.000143,0.153,0.203,169.995,audio_features,1h2IHrBJcZxB0XboJQpVWa,spotify:track:1h2IHrBJcZxB0XboJQpVWa,https://api.spotify.com/v1/tracks/1h2IHrBJcZxB0XboJQpVWa,https://api.spotify.com/v1/audio-analysis/1h2IHrBJcZxB0XboJQpVWa,269728,4,lost souls
0,0.615,0.871,1,-3.804,1,0.281,0.0388,0.0,0.246,0.338,119.149,audio_features,2c5Isyd07hWsl7AQia2Dig,spotify:track:2c5Isyd07hWsl7AQia2Dig,https://api.spotify.com/v1/tracks/2c5Isyd07hWsl7AQia2Dig,https://api.spotify.com/v1/audio-analysis/2c5Isyd07hWsl7AQia2Dig,249560,5,Fast Lane
0,0.942,0.383,10,-8.099,1,0.565,0.00195,0.0,0.0922,0.38,100.021,audio_features,79OEIr4J4FHV0O3KrhaXRb,spotify:track:79OEIr4J4FHV0O3KrhaXRb,https://api.spotify.com/v1/tracks/79OEIr4J4FHV0O3KrhaXRb,https://api.spotify.com/v1/audio-analysis/79OEIr4J4FHV0O3KrhaXRb,177806,4,Splashin
0,0.942,0.382,10,-8.099,1,0.564,0.00192,0.0,0.092,0.379,100.017,audio_features,3KLo7ByvjCNyBrfz5DZ2mO,spotify:track:3KLo7ByvjCNyBrfz5DZ2mO,https://api.spotify.com/v1/tracks/3KLo7ByvjCNyBrfz5DZ2mO,https://api.spotify.com/v1/audio-analysis/3KLo7ByvjCNyBrfz5DZ2mO,177864,4,Splashin
0,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,audio_features,5SsR3wtCOafDmZgvIdRhSm,spotify:track:5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/tracks/5SsR3wtCOafDmZgvIdRhSm,https://api.spotify.com/v1/audio-analysis/5SsR3wtCOafDmZgvIdRhSm,216013,4,Man Of The Year
0,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,audio_features,10I3CmmwT0BkOVhduDy53o,spotify:track:10I3CmmwT0BkOVhduDy53o,https://api.spotify.com/v1/tracks/10I3CmmwT0BkOVhduDy53o,https://api.spotify.com/v1/audio-analysis/10I3CmmwT0BkOVhduDy53o,232093,4,Really Really
0,0.564,0.717,10,-6.403,0,0.397,0.097,0.0,0.493,0.423,117.489,audio_features,2AYTGaclgKXACh13nJRVcV,spotify:track:2AYTGaclgKXACh13nJRVcV,https://api.spotify.com/v1/tracks/2AYTGaclgKXACh13nJRVcV,https://api.spotify.com/v1/audio-analysis/2AYTGaclgKXACh13nJRVcV,284831,5,All The Way Up (Remix)
